,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,NumCabinMates,Deck,NumCabin,Side
4257,1,True,1,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,739,1
4258,2,True,1,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,149,2
4259,1,False,2,30.0,False,60.0,41.0,553.0,1.0,0.0,True,1,6,851,1
4260,1,False,1,20.0,False,631.0,93.0,0.0,0.0,0.0,False,1,6,934,2
4261,1,False,1,20.0,False,25.0,0.0,796.0,44.0,44.0,False,1,7,742,2
4262,1,False,1,24.0,False,0.0,591.0,0.0,0.0,1560.0,False,1,6,852,1
4263,1,False,1,44.0,False,0.0,121.0,0.0,748.0,0.0,False,1,6,935,2
4264,1,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,740,1
4265,1,True,1,15.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,740,1
4266,2,True,1,19.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,150,2
4267,2,True,2,20.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,150,2
4268,3,False,3,20.0,True,14.0,0.0,59.0,1777.0,0.0,False,1,6,936,2
4269,1,True,1,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,743,2
4270,1,False,3,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,744,2
4271,1,False,1,20.0,False,0.0,25.0,0.0,0.0,803.0,True,1,5,297,1
4272,1,False,1,42.0,False,0.0,1.0,0.0,17.0,1601.0,False,1,5,298,1
4273,1,False,1,28.0,False,0.0,180.0,516.0,0.0,0.0,True,1,6,853,1
4274,3,False,1,43.0,False,375.0,103.0,1990.0,36.0,0.0,True,1,6,937,2
4275,2,False,3,55.0,True,0.0,102.0,0.0,278.0,5353.0,False,1,3,143,2
4276,1,False,1,21.0,False,29.0,27.0,47.0,694.0,11.0,False,1,7,743,1
4277,1,False,1,17.0,False,0.0,656.0,295.0,0.0,35.0,False,1,5,286,2
4278,2,False,2,54.0,False,0.0,559.0,0.0,15238.0,2799.0,False,1,3,167,1
4279,1,False,1,25.0,False,0.0,205.0,0.0,0.0,549.0,True,1,6,854,1
4280,1,False,1,27.0,False,0.0,57.0,851.0,0.0,0.0,True,1,7,744,1
4281,2,False,2,45.0,False,0.0,496.0,0.0,1940.0,4195.0,False,1,3,168,1
4282,2,True,1,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,180,1
4283,2,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,169,1
4284,1,False,1,30.0,False,0.0,43.0,0.0,0.0,6.0,False,1,7,745,2
4285,1,False,1,24.0,False,191.0,497.0,0.0,0.0,16.0,False,1,7,746,2
4286,1,False,1,27.0,False,0.0,20.0,38.0,359.0,516.0,False,1,6,939,2
4287,3,False,1,42.0,False,4102.0,0.0,36.0,0.0,1825.0,False,1,6,940,2
4288,2,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,151,2
4289,2,False,2,37.0,False,0.0,2235.0,7.0,4098.0,89.0,False,2,2,151,2
4290,2,True,1,64.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,170,1
4291,1,True,1,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,745,1
4292,1,False,2,23.0,False,42.0,0.0,0.0,765.0,2.0,False,1,7,746,1
4293,1,False,1,22.0,False,686.0,45.0,16.0,7.0,4.0,True,1,6,856,1
4294,3,False,1,23.0,False,176.0,493.0,169.0,0.0,1023.0,False,1,6,857,1
4295,1,False,1,21.0,False,3.0,65.0,253.0,475.0,0.0,False,1,6,941,2
4296,1,False,1,37.0,False,661.0,876.0,0.0,3.0,13.0,False,1,6,942,2
4297,3,False,1,17.0,False,250.0,0.0,2179.0,0.0,0.0,True,1,6,858,1
4298,3,True,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,860,1
4299,2,False,1,33.0,False,0.0,4592.0,0.0,209.0,954.0,True,2,2,181,1
4300,2,False,2,37.0,False,0.0,2337.0,0.0,204.0,76.0,True,2,2,181,1
4301,2,False,2,32.0,False,0.0,154.0,0.0,5492.0,1924.0,False,1,2,182,1
4302,3,False,2,31.0,False,22.0,0.0,0.0,1.0,524.0,False,1,6,943,2
4303,2,False,1,27.0,False,0.0,4020.0,0.0,1635.0,4899.0,False,1,1,42,2
4304,2,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,287,2
4305,3,False,1,9.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,862,1
4306,3,True,1,25.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,862,1
4307,3,True,1,29.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,862,1
4308,3,True,1,1.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,862,1
4309,1,False,1,30.0,False,1.0,797.0,0.0,10.0,0.0,True,1,7,750,1
4310,2,False,1,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False,4,3,144,2
4311,2,False,1,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False,4,3,144,2
4312,2,False,1,27.0,False,267.0,2802.0,0.0,54.0,77.0,True,4,3,144,2
4313,2,False,1,27.0,False,0.0,4516.0,0.0,6167.0,5308.0,False,4,3,144,2
4314,2,True,1,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,145,2
4315,1,True,1,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,751,1
4316,1,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,748,2
4317,1,False,2,36.0,False,0.0,0.0,0.0,725.0,2.0,False,1,6,945,2
4318,2,False,2,26.0,False,0.0,3593.0,47.0,19.0,229.0,True,2,3,171,1
4319,2,False,1,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False,2,3,171,1
4320,1,False,1,37.0,False,374.0,1327.0,10.0,81.0,0.0,False,1,7,753,1
4321,1,False,1,45.0,False,0.0,0.0,0.0,774.0,0.0,False,1,7,750,2
4322,2,False,1,22.0,False,165.0,36.0,0.0,3044.0,556.0,False,2,3,172,1
4323,2,False,2,24.0,False,25.0,3291.0,0.0,6075.0,179.0,False,2,3,172,1
4324,1,False,3,23.0,False,0.0,138.0,4.0,412.0,220.0,False,1,7,751,2
4325,1,False,2,31.0,False,2.0,20.0,1.0,1026.0,2.0,True,1,6,864,1
4326,2,False,1,37.0,False,1.0,477.0,0.0,0.0,7087.0,False,1,3,173,1
4327,1,False,1,28.0,False,5.0,0.0,0.0,1014.0,0.0,False,1,7,752,2
4328,1,True,1,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,754,1
4329,1,False,2,14.0,False,0.0,166.0,603.0,1.0,0.0,True,1,7,755,1
4330,2,True,1,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,152,2
4331,3,False,1,42.0,False,36.0,0.0,2554.0,0.0,9.0,True,1,6,865,1
4332,1,False,1,53.0,False,19.0,81.0,85.0,768.0,489.0,False,1,6,866,1
4333,1,True,1,46.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,757,1
4334,3,False,1,28.0,False,0.0,79.0,2003.0,0.0,0.0,True,1,5,289,2
4335,1,True,2,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,753,2
4336,2,False,3,34.0,True,0.0,0.0,21.0,7.0,16.0,True,1,3,146,2
4337,3,False,1,58.0,False,1246.0,0.0,66.0,36.0,0.0,False,1,6,868,1
4338,2,False,1,31.0,False,0.0,2520.0,1.0,1.0,0.0,True,6,2,183,1
4339,2,True,2,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6,2,183,1
4340,2,False,1,52.0,False,0.0,3275.0,111.0,51.0,18.0,True,0,6,427.0,1
4341,2,True,2,25.0,False,0.0,0.0,0.0,0.0,0.0,True,6,2,183,1
4342,2,True,1,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6,2,183,1
4343,1,False,1,27.0,False,0.0,453.0,137.0,1331.0,1660.0,False,6,2,183,1
4344,2,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6,2,183,1
4345,2,False,1,45.0,False,0.0,7484.0,465.0,14.0,610.0,True,1,3,175,1
4346,1,False,3,28.0,False,0.0,18.0,0.0,0.0,674.0,True,1,6,870,1
4347,2,True,2,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,147,2
4348,2,True,1,57.0,False,0.0,0.0,0.0,0.0,0.0,True,5,3,176,1
4349,2,True,1,68.0,False,0.0,0.0,0.0,0.0,0.0,True,5,3,176,1
4350,2,False,2,26.0,False,0.0,431.0,28.0,10941.0,26.0,False,5,3,176,1
4351,2,False,1,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False,5,3,176,1
4352,2,False,1,36.0,False,0.0,551.0,0.0,5270.0,22.0,False,5,3,176,1
4353,1,False,3,41.0,False,454.0,297.0,0.0,2.0,0.0,False,1,7,754,2
4354,1,False,1,14.0,False,514.0,0.0,392.0,0.0,0.0,False,1,5,299,1
4355,1,True,3,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,755,2
4356,3,False,1,24.0,False,672.0,0.0,501.0,0.0,0.0,False,0,6,427.0,1
4357,2,False,1,62.0,True,0.0,1633.0,0.0,1742.0,0.0,True,1,2,153,2
4358,1,False,2,26.0,False,595.0,84.0,0.0,0.0,131.0,True,1,7,760,1
4359,1,False,1,45.0,False,65.0,63.0,3.0,713.0,27.0,False,1,6,871,1
4360,2,False,1,41.0,False,0.0,412.0,0.0,4030.0,0.0,False,1,3,178,1
4361,1,False,1,36.0,False,0.0,724.0,0.0,0.0,0.0,True,1,6,947,2
4362,1,False,2,13.0,False,8.0,1385.0,1445.0,250.0,8.0,True,1,6,872,1
4363,2,False,1,48.0,False,0.0,9633.0,0.0,1.0,2.0,True,2,2,184,1
4364,2,True,1,27.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,184,1
4365,1,False,3,22.0,False,141.0,16.0,0.0,177.0,336.0,True,1,6,873,1
4366,1,False,1,39.0,False,290.0,0.0,84.0,266.0,0.0,True,1,6,874,1
4367,1,False,1,45.0,False,1399.0,226.0,0.0,0.0,0.0,False,1,5,290,2
4368,1,False,1,42.0,False,84.0,323.0,0.0,1251.0,120.0,False,1,7,762,1
4369,2,False,1,33.0,False,0.0,7039.0,0.0,902.0,405.0,True,1,3,179,1
4370,1,False,1,27.0,False,0.0,89.0,874.0,34.0,0.0,True,0,6,427.0,1
4371,1,False,1,47.0,False,0.0,370.0,0.0,380.0,38.0,False,1,5,302,1
4372,2,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,291,2
4373,2,True,2,32.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,154,2
4374,1,True,1,54.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,154,2
4375,1,False,1,23.0,False,0.0,1125.0,0.0,0.0,993.0,False,1,6,875,1
4376,1,False,1,9.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,763,1
4377,1,False,1,17.0,False,372.0,0.0,477.0,0.0,0.0,False,1,7,756,2
4378,2,False,1,26.0,False,0.0,823.0,0.0,1821.0,1508.0,False,2,4,147,1
4379,2,False,1,38.0,False,0.0,93.0,0.0,0.0,7303.0,False,2,4,147,1
4380,1,False,1,24.0,False,703.0,0.0,0.0,0.0,0.0,False,1,6,876,1
4381,1,False,1,30.0,False,77.0,2325.0,5.0,117.0,1.0,True,2,6,948,2
4382,1,True,2,2.0,False,0.0,0.0,0.0,0.0,0.0,False,5,7,757,2
4383,1,True,1,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5,7,757,2
4384,1,True,1,9.0,False,0.0,0.0,0.0,0.0,0.0,False,5,7,757,2
4385,1,False,1,30.0,False,0.0,0.0,3.0,3434.0,0.0,False,2,6,948,2
4386,1,True,1,5.0,False,0.0,0.0,0.0,0.0,0.0,False,5,7,757,2
4387,1,False,1,2.0,False,0.0,0.0,0.0,0.0,0.0,False,5,7,757,2
4388,2,False,1,32.0,False,45.0,985.0,0.0,0.0,6803.0,False,2,3,148,2
4389,2,True,1,53.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,148,2
4390,2,False,1,46.0,False,0.0,3856.0,0.0,1.0,312.0,True,0,6,427.0,1
4391,1,True,1,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6,7,765,1
4392,1,True,1,1.0,False,0.0,0.0,0.0,0.0,0.0,True,6,7,765,1
4393,1,True,1,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6,7,765,1
4394,1,False,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6,7,765,1
4395,1,True,1,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6,7,765,1
4396,1,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6,7,765,1
4397,1,False,1,38.0,False,182.0,776.0,3.0,33.0,0.0,False,1,5,303,1
4398,1,True,3,21.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,758,2
4399,1,True,1,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0,6,427.0,1
4400,2,True,2,64.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,180,1
4401,2,True,2,27.0,True,0.0,0.0,0.0,0.0,0.0,True,2,3,180,1
4402,1,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,759,2
4403,1,False,1,19.0,False,35.0,2.0,481.0,121.0,0.0,False,1,6,950,2
4404,1,False,1,42.0,False,0.0,0.0,1677.0,65.0,62.0,True,1,7,760,2
4405,2,False,2,30.0,False,0.0,4066.0,0.0,544.0,1272.0,False,1,3,150,2
4406,1,False,1,38.0,False,183.0,203.0,0.0,110.0,374.0,False,1,6,951,2
4407,2,False,1,63.0,False,0.0,4579.0,1.0,1006.0,2084.0,True,1,3,181,1
4408,3,False,1,17.0,False,0.0,0.0,38.0,0.0,2.0,False,2,4,155,2
4409,3,True,1,2.0,False,0.0,0.0,0.0,0.0,0.0,True,2,6,952,2
4410,3,False,1,19.0,False,0.0,0.0,0.0,0.0,0.0,True,2,6,952,2
4411,3,False,1,37.0,False,1144.0,4.0,34.0,0.0,0.0,False,2,4,155,2
4412,3,False,1,50.0,False,225.0,0.0,796.0,107.0,0.0,True,1,6,878,1
4413,1,False,1,38.0,False,0.0,172.0,615.0,0.0,0.0,True,1,7,768,1
4414,2,False,1,28.0,True,0.0,3119.0,0.0,1404.0,366.0,True,1,3,182,1
4415,2,True,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,156,2
4416,2,False,1,27.0,False,14327.0,1487.0,0.0,1.0,0.0,False,0,6,427.0,1
4417,1,False,1,15.0,False,0.0,7.0,0.0,749.0,0.0,False,1,7,769,1
4418,2,False,1,29.0,True,0.0,920.0,0.0,2052.0,3687.0,False,2,2,186,1
4419,2,True,2,65.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,186,1
4420,1,False,2,27.0,False,0.0,630.0,0.0,71.0,0.0,True,1,6,881,1
4421,3,False,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,882,1
4422,3,False,1,21.0,False,3148.0,0.0,1.0,0.0,0.0,False,3,6,882,1
4423,3,True,1,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,882,1
4424,3,True,1,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,883,1
4425,1,False,2,60.0,False,0.0,0.0,0.0,0.0,0.0,False,1,6,955,2
4426,2,False,2,30.0,False,818.0,44.0,2.0,2956.0,2311.0,False,1,4,156,2
4427,1,True,1,30.0,False,0.0,0.0,0.0,0.0,0.0,False,2,7,762,2
4428,1,True,1,40.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,762,2
4429,3,False,1,26.0,False,0.0,25.0,13.0,11.0,998.0,False,1,5,304,1
4430,1,False,2,38.0,False,2614.0,0.0,103.0,0.0,0.0,False,1,6,957,2
4431,3,False,1,22.0,False,130.0,15.0,2454.0,0.0,0.0,True,1,6,958,2
4432,3,False,1,27.0,False,179.0,0.0,1805.0,131.0,0.0,False,1,5,293,2
4433,3,False,1,65.0,False,1420.0,0.0,84.0,0.0,0.0,False,1,6,959,2
4434,1,True,3,61.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,764,2
4435,1,False,1,20.0,False,0.0,0.0,111.0,39.0,1094.0,False,1,6,885,1
4436,1,True,1,24.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,765,2
4437,1,True,1,16.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,766,2
4438,3,True,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,305,1
4439,1,False,1,21.0,False,0.0,681.0,51.0,131.0,1.0,True,1,6,887,1
4440,1,True,1,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,771,1
4441,1,False,2,17.0,False,0.0,262.0,0.0,0.0,502.0,True,2,6,888,1
4442,1,False,3,24.0,False,154.0,7.0,241.0,213.0,453.0,False,2,6,888,1
4443,1,False,2,27.0,False,866.0,0.0,0.0,0.0,23.0,False,1,7,767,2
4444,2,False,1,26.0,False,0.0,1910.0,0.0,1777.0,0.0,True,5,3,187,1
4445,2,False,2,26.0,False,0.0,3452.0,0.0,4.0,1960.0,True,5,3,187,1
4446,2,False,1,20.0,False,0.0,3.0,0.0,1271.0,2630.0,True,5,3,187,1
4447,2,True,1,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5,3,187,1
4448,2,False,1,37.0,False,8.0,21.0,0.0,56.0,2167.0,True,5,3,187,1
4449,3,False,1,23.0,False,706.0,0.0,0.0,0.0,583.0,False,2,6,889,1
4450,3,True,1,49.0,False,0.0,0.0,0.0,0.0,0.0,True,2,6,889,1
4451,2,False,1,50.0,False,0.0,1338.0,0.0,40.0,6178.0,False,1,2,158,2
4452,2,True,1,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3,3,151,2
4453,2,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,True,3,3,151,2
4454,2,False,1,44.0,False,0.0,0.0,0.0,0.0,0.0,True,3,3,151,2
4455,1,False,1,20.0,False,962.0,0.0,4581.0,105.0,0.0,True,1,5,294,2
4456,3,False,1,30.0,False,531.0,807.0,35.0,200.0,0.0,False,2,6,893,1
4457,3,False,1,29.0,False,574.0,0.0,4940.0,1831.0,2.0,False,2,6,893,1
4458,1,False,1,22.0,False,37.0,3.0,0.0,305.0,581.0,True,1,7,773,1
4459,3,True,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,961,2
4460,3,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,961,2
4461,3,False,1,6.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,961,2
4462,2,False,1,38.0,False,0.0,4504.0,0.0,13.0,302.0,True,1,5,306,1
4463,2,False,1,34.0,False,0.0,48.0,2067.0,3.0,6.0,True,2,3,152,2
4464,2,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,152,2
4465,1,False,1,27.0,False,282.0,8.0,337.0,0.0,0.0,False,1,7,775,1
4466,3,False,1,53.0,False,204.0,142.0,380.0,38.0,1.0,False,1,4,149,1
4467,2,False,1,28.0,False,0.0,395.0,118.0,14.0,1647.0,False,2,1,57,1
4468,2,False,1,31.0,False,0.0,1382.0,0.0,1795.0,588.0,False,2,1,57,1
4469,3,False,3,56.0,False,233.0,0.0,1356.0,0.0,171.0,False,1,6,964,2
4470,3,False,1,36.0,False,850.0,0.0,454.0,0.0,0.0,False,1,6,895,1
4471,1,False,2,30.0,False,25.0,245.0,198.0,2.0,321.0,False,1,5,307,1
4472,3,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,965,2
4473,2,True,2,44.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,188,1
4474,2,True,2,54.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,188,1
4475,1,False,1,24.0,False,185.0,0.0,476.0,1810.0,53.0,False,1,6,896,1
4476,1,False,1,44.0,False,248.0,0.0,0.0,0.0,623.0,False,1,6,966,2
4477,1,False,1,25.0,False,0.0,3.0,23.0,693.0,0.0,False,1,6,897,1
4478,3,True,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,968,2
4479,3,False,1,29.0,False,298.0,0.0,888.0,5.0,0.0,True,1,6,969,2
4480,1,False,1,22.0,False,0.0,669.0,121.0,0.0,56.0,True,1,5,308,1
4481,1,True,1,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,776,1
4482,1,False,2,22.0,False,0.0,509.0,2.0,8.0,74.0,True,2,6,900,1
4483,1,True,3,18.0,False,0.0,0.0,0.0,0.0,0.0,True,2,6,900,1
4484,1,False,2,22.0,False,256.0,0.0,0.0,0.0,373.0,False,1,6,971,2
4485,1,False,1,52.0,False,935.0,779.0,0.0,0.0,0.0,True,1,7,777,1
4486,3,True,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,972,2
4487,3,True,1,1.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,972,2
4488,3,False,1,34.0,False,2130.0,0.0,1.0,1.0,0.0,False,4,6,972,2
4489,3,True,1,6.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,972,2
4490,1,False,1,22.0,False,123.0,1.0,660.0,0.0,0.0,True,1,7,778,1
4491,1,True,1,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,779,1
4492,2,False,1,31.0,False,588.0,1261.0,0.0,228.0,6.0,False,1,1,58,1
4493,3,False,1,20.0,False,845.0,0.0,46.0,123.0,0.0,False,2,5,309,1
4494,3,True,1,25.0,False,0.0,0.0,0.0,0.0,0.0,True,2,5,309,1
4495,2,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0,6,427.0,1
4496,2,False,1,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,False,4,3,189,1
4497,2,False,2,32.0,False,0.0,225.0,0.0,3873.0,240.0,False,4,3,189,1
4498,2,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4,3,189,1
4499,2,False,2,48.0,False,0.0,342.0,929.0,10887.0,0.0,False,4,3,189,1
4500,2,False,1,37.0,False,223.0,9495.0,0.0,1318.0,1866.0,True,1,1,43,2
4501,3,True,1,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,903,1
4502,2,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,159,2
4503,2,True,1,46.0,True,0.0,0.0,0.0,0.0,0.0,True,1,2,160,2
4504,1,False,1,19.0,False,2.0,0.0,0.0,9.0,754.0,False,1,7,780,1
4505,1,False,1,22.0,False,0.0,0.0,0.0,778.0,0.0,False,1,6,904,1
4506,2,False,1,54.0,True,0.0,2853.0,0.0,0.0,1666.0,False,1,2,189,1
4507,1,False,1,43.0,False,63.0,1339.0,9.0,253.0,42.0,True,1,7,781,1
4508,1,True,1,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,782,1
4509,2,False,2,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,False,2,5,310,1
4510,2,False,1,20.0,False,0.0,1131.0,3783.0,161.0,0.0,True,2,5,310,1
4511,1,False,1,63.0,False,0.0,104.0,0.0,599.0,0.0,False,1,6,974,2
4512,1,False,1,50.0,False,138.0,706.0,0.0,18.0,40.0,True,1,6,905,1
4513,3,False,1,13.0,False,21.0,0.0,1564.0,0.0,1.0,True,0,6,427.0,1
4514,3,True,1,43.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,311,1
4515,1,True,3,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,783,1
4516,3,True,1,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,975,2
4517,3,True,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,975,2
4518,3,True,1,10.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,975,2
4519,1,True,1,10.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,773,2
4520,1,False,1,55.0,False,1028.0,18.0,0.0,0.0,0.0,False,1,6,977,2
4521,1,False,1,18.0,False,211.0,594.0,2.0,493.0,62.0,True,1,6,906,1
4522,1,False,1,7.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,785,1
4523,1,True,1,1.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,785,1
4524,1,False,1,44.0,False,22.0,1.0,0.0,864.0,0.0,False,1,7,776,2
4525,3,False,1,27.0,False,665.0,631.0,1.0,0.0,0.0,False,1,5,299,2
4526,1,False,3,20.0,False,30.0,4.0,0.0,321.0,451.0,False,0,6,427.0,1
4527,2,False,2,49.0,False,0.0,7762.0,2.0,0.0,98.0,True,1,3,190,1
4528,1,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,788,1
4529,1,False,2,21.0,False,564.0,9.0,0.0,0.0,30.0,True,1,6,907,1
4530,3,False,1,26.0,False,17.0,0.0,746.0,394.0,0.0,False,1,6,979,2
4531,3,False,1,65.0,False,588.0,196.0,272.0,0.0,0.0,True,1,4,150,1
4532,3,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,980,2
4533,3,True,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,981,2
4534,3,True,1,16.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,981,2
4535,1,True,1,22.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,981,2
4536,3,False,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4,6,981,2
4537,1,False,1,21.0,False,526.0,0.0,0.0,258.0,0.0,False,1,7,777,2
4538,1,True,3,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,789,1
4539,1,False,2,14.0,False,363.0,44.0,0.0,0.0,512.0,True,1,7,778,2
4540,3,False,1,45.0,False,944.0,292.0,2.0,0.0,0.0,False,1,6,982,2
4541,1,False,1,22.0,False,0.0,0.0,0.0,19.0,785.0,False,1,6,983,2
4542,3,True,1,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,984,2
4543,1,False,1,37.0,False,542.0,440.0,1.0,0.0,0.0,False,1,5,301,2
4544,3,True,1,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0,6,427.0,1
4545,3,False,1,29.0,True,20.0,0.0,1902.0,0.0,3.0,True,1,6,911,1
4546,1,False,1,21.0,False,0.0,198.0,559.0,19.0,44.0,True,1,6,912,1
4547,1,False,1,52.0,False,1.0,13.0,3.0,0.0,700.0,False,1,6,913,1
4548,1,True,1,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,915,1
4549,2,True,2,59.0,False,0.0,0.0,0.0,0.0,0.0,True,3,2,192,1
4550,2,False,1,21.0,False,12.0,1855.0,0.0,1381.0,358.0,False,3,2,192,1
4551,2,False,1,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,False,3,2,192,1
4552,3,False,1,23.0,False,2260.0,0.0,152.0,106.0,60.0,False,1,4,152,1
4553,2,True,2,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,302,2
4554,1,False,1,38.0,False,161.0,3.0,0.0,624.0,0.0,False,1,5,314,1
4555,1,True,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,791,1
4556,1,False,1,19.0,False,0.0,0.0,699.0,18.0,86.0,True,1,6,917,1
4557,1,False,1,30.0,False,148.0,0.0,0.0,619.0,34.0,True,1,6,986,2
4558,1,False,1,23.0,False,14.0,0.0,437.0,103.0,333.0,True,2,7,792,1
4559,1,False,1,55.0,False,330.0,114.0,0.0,2.0,0.0,True,2,7,792,1
4560,1,False,3,44.0,False,0.0,463.0,1.0,172.0,0.0,True,1,6,918,1
4561,2,False,1,30.0,False,4531.0,212.0,10.0,157.0,12.0,False,1,3,153,2
